E220124052-1A,2022/02/07,KA22011395,018DD0763TD,BL37-21S/GR02-19S,DR101,0.02500
E220124052-1A,2022/02/07,KA22011395,018DD0763TD,BL37-21S/GR02-19S,DY201,0.15000
E220124052-1A,2022/02/07,KA22011395,018DD0763TD,BL37-21S/GR02-19S,DB301,1.00000
E220207002,2022/02/07,KA22011429,016DD2312TD,00A/0AH,TR102,0.43500
E220207002,2022/02/07,KA22011429,016DD2312TD,00A/0AH,TY202,0.23800
E220207002,2022/02/07,KA22011429,016DD2312TD,00A/0AH,TB302,0.86200
E220207002,2022/02/07,KA22011429,016DD2312TD,00A/0AH,DB305,2.00000
E220207003,2022/02/07,KA22011430,016DD2313TD,00A/0AH,TR102,0.43500
E220207003,2022/02/07,KA22011430,016DD2313TD,00A/0AH,TY202,0.23800
E220207003,2022/02/07,KA22011430,016DD2313TD,00A/0AH,TB302,0.86200
E220207003,2022/02/07,KA22011430,016DD2313TD,00A/0AH,DB305,2.00000
E220207004,2022/02/07,KA22011431,016DD2314TD,00A/0AH,TR102,0.43500
E220207004,2022/02/07,KA22011431,016DD2314TD,00A/0AH,TY202,0.23800
E220207004,2022/02/07,KA22011431,016DD2314TD,00A/0AH,TB302,0.86200
E220207004,2022/02/07,KA22011431,016DD2314TD,00A/0AH,DB305,2.00000
E220207005,2022/02/07,KA22011432,016DD2315TD,00A/0AH,TR102,0.43500
E220207005,2022/02/07,KA22011432,016DD2315TD,00A/0AH,TY202,0.23800
E220207005,2022/02/07,KA22011432,016DD2315TD,00A/0AH,TB302,0.86200
E220207005,2022/02/07,KA22011432,016DD2315TD,00A/0AH,DB305,2.00000
E220207006,2022/02/07,KA22011433,016DD2316TD,00A/0AH,TR102,0.43500
E220207006,2022/02/07,KA22011433,016DD2316TD,00A/0AH,TY202,0.23800
E220207006,2022/02/07,KA22011433,016DD2316TD,00A/0AH,TB302,0.86200
E220207006,2022/02/07,KA22011433,016DD2316TD,00A/0AH,DB305,2.00000
E220207007,2022/02/07,KA22011443,016DD2326TD,00A/0AH,TR102,0.61200
E220207007,2022/02/07,KA22011443,016DD2326TD,00A/0AH,TY202,0.33000
E220207007,2022/02/07,KA22011443,016DD2326TD,00A/0AH,TB302,1.10000
E220207007,2022/02/07,KA22011443,016DD2326TD,00A/0AH,DB305,2.00000
E220207008,2022/02/07,KA22011444,016DD2327TD,00A/0AH,TR102,0.61200
E220207008,2022/02/07,KA22011444,016DD2327TD,00A/0AH,TY202,0.33000
E220207008,2022/02/07,KA22011444,016DD2327TD,00A/0AH,TB302,1.10000
E220207008,2022/02/07,KA22011444,016DD2327TD,00A/0AH,DB305,2.00000
E220207009,2022/02/07,KA22011170,019DB1398T,19-4004TCX+DK,TB303,1.20000
E220207010,2022/02/07,KA22011171,018DD0749T,14-4816TCX+DK,TY208,0.00180
E220207010,2022/02/07,KA22011171,018DD0749T,14-4816TCX+DK,TB304,0.09000
E220207011,2022/02/07,KA22011172,018DD0750T,19-4019TCX,TR110,0.07500
E220207011,2022/02/07,KA22011172,018DD0750T,19-4019TCX,TY208,0.09000
E220207011,2022/02/07,KA22011172,018DD0750T,19-4019TCX,TB306,0.28000
E220207012,2022/02/07,KA22011173,013DB1054T,16-5807TCX,TR102,0.02800
E220207012,2022/02/07,KA22011173,013DB1054T,16-5807TCX,TY202,0.04900
E220207012,2022/02/07,KA22011173,013DB1054T,16-5807TCX,TB302,0.07800
E220207013,2022/02/07,KA22011174,018LD0751T,15-3919TCX,TR101,0.01100
E220207013,2022/02/07,KA22011174,018LD0751T,15-3919TCX,TY201,0.00250
E220207013,2022/02/07,KA22011174,018LD0751T,15-3919TCX,TB301,0.03200
E220207014,2022/02/07,KA22011175,017LA6510T,13-5304TCX,TR101,0.01550
E220207014,2022/02/07,KA22011175,017LA6510T,13-5304TCX,TY201,0.02350
E220207014,2022/02/07,KA22011175,017LA6510T,13-5304TCX,TB301,0.00820
E220207015,2022/02/07,KA22011176,012DB4720T,18-1664TCX,TR104,0.48000
E220207015,2022/02/07,KA22011176,012DB4720T,18-1664TCX,TR105,0.82500
E220207015,2022/02/07,KA22011176,012DB4720T,18-1664TCX,TY208,0.28000
E220207016,2022/02/07,KA22011340,019DA8425T,黑,TR110,0.10000
E220207016,2022/02/07,KA22011340,019DA8425T,黑,TY208,0.05000
E220207016,2022/02/07,KA22011340,019DA8425T,黑,TB303,1.20000
E220207017,2022/02/07,KA22011341,016DD2189T,GR04-19AW,TR110,0.09200
E220207017,2022/02/07,KA22011341,016DD2189T,GR04-19AW,TY208,0.12500
E220207017,2022/02/07,KA22011341,016DD2189T,GR04-19AW,TB306,0.23700
E220207018,2022/02/07,KA22010006,018DD0434T,NB0500684,TR105,0.17300
E220207018,2022/02/07,KA22010006,018DD0434T,NB0500684,TY208,0.04750
E220207018,2022/02/07,KA22010006,018DD0434T,NB0500684,TB307,0.32400
E220207019,2022/02/07,KA22010154,016DD2183T,NB-F17-2424,TR102,0.15800
E220207019,2022/02/07,KA22010154,016DD2183T,NB-F17-2424,TY202,0.08520
E220207019,2022/02/07,KA22010154,016DD2183T,NB-F17-2424,TES36,0.16300
E220207020,2022/02/07,KA22010365,013DB1017T,069-43-12,TR105,0.07500
E220207020,2022/02/07,KA22010365,013DB1017T,069-43-12,TY208,0.11000
E220207020,2022/02/07,KA22010365,013DB1017T,069-43-12,TB315,0.11100
E220207021,2022/02/07,KA22011504,019DA7946T,黑,TR110,0.25600
E220207021,2022/02/07,KA22011504,019DA7946T,黑,TY208,0.15400
E220207021,2022/02/07,KA22011504,019DA7946T,黑,TB303,1.68000
E220207022,2022/02/07,KA22011488,016DD2422TD,黑/19-4104TCX烏木,TR102,0.82000
E220207022,2022/02/07,KA22011488,016DD2422TD,黑/19-4104TCX烏木,TY202,0.30000
E220207022,2022/02/07,KA22011488,016DD2422TD,黑/19-4104TCX烏木,TB302,1.15500
E220207022,2022/02/07,KA22011488,016DD2422TD,黑/19-4104TCX烏木,DB305,2.00000
E220207023,2022/02/07,KA22011484,016DD2418TD,黑/19-4104TCX烏木,TR102,0.82000
E220207023,2022/02/07,KA22011484,016DD2418TD,黑/19-4104TCX烏木,TY202,0.30000
E220207023,2022/02/07,KA22011484,016DD2418TD,黑/19-4104TCX烏木,TB302,1.15500
E220207023,2022/02/07,KA22011484,016DD2418TD,黑/19-4104TCX烏木,DB305,2.00000
E220207024,2022/02/07,KA22011485,016DD2419TD,黑/19-4104TCX烏木,TR102,0.82000
E220207024,2022/02/07,KA22011485,016DD2419TD,黑/19-4104TCX烏木,TY202,0.30000
E220207024,2022/02/07,KA22011485,016DD2419TD,黑/19-4104TCX烏木,TB302,1.15500
E220207024,2022/02/07,KA22011485,016DD2419TD,黑/19-4104TCX烏木,DB305,2.00000
E220207025,2022/02/07,KA22011486,016DD2420TD,黑/19-4104TCX烏木,TR102,0.82000
E220207025,2022/02/07,KA22011486,016DD2420TD,黑/19-4104TCX烏木,TY202,0.30000
E220207025,2022/02/07,KA22011486,016DD2420TD,黑/19-4104TCX烏木,TB302,1.15500
E220207025,2022/02/07,KA22011486,016DD2420TD,黑/19-4104TCX烏木,DB305,2.00000
E220207026,2022/02/07,KA22011487,016DD2421TD,黑/19-4104TCX烏木,TR102,0.82000
E220207026,2022/02/07,KA22011487,016DD2421TD,黑/19-4104TCX烏木,TY202,0.30000
E220207026,2022/02/07,KA22011487,016DD2421TD,黑/19-4104TCX烏木,TB302,1.15500
E220207026,2022/02/07,KA22011487,016DD2421TD,黑/19-4104TCX烏木,DB305,2.00000
E220207027,2022/02/07,KA22012141,013DB1077TD,10A/37L/10A,TF405,0.16000
E220207027,2022/02/07,KA22012141,013DB1077TD,10A/37L/10A,TB316,0.00040
E220207027,2022/02/07,KA22012141,013DB1077TD,10A/37L/10A,DR101,0.00150
E220207027,2022/02/07,KA22012141,013DB1077TD,10A/37L/10A,DY202,0.08000
E220207027,2022/02/07,KA22012141,013DB1077TD,10A/37L/10A,DB304,1.20000
E220207028,2022/02/07,KA22012142,011LA8848TD,10A/10A/10A,TF405,0.16000
E220207028,2022/02/07,KA22012142,011LA8848TD,10A/10A/10A,TB316,0.00040
E220207029,2022/02/07,KA22012143,016LD2359TD,10A/04Z/10A,TF405,0.16000
E220207029,2022/02/07,KA22012143,016LD2359TD,10A/04Z/10A,TB316,0.00040
E220207029,2022/02/07,KA22012143,016LD2359TD,10A/04Z/10A,DR101,0.00100
E220207029,2022/02/07,KA22012143,016LD2359TD,10A/04Z/10A,DY201,0.00300
E220207029,2022/02/07,KA22012143,016LD2359TD,10A/04Z/10A,DB301,0.00150
E220207031,2022/02/07,KA22012285,016DD2370TD,晰白/13-4201TCX蘑菇灰,TF405,0.16000
E220207031,2022/02/07,KA22012285,016DD2370TD,晰白/13-4201TCX蘑菇灰,TB316,0.00030
E220207031,2022/02/07,KA22012285,016DD2370TD,晰白/13-4201TCX蘑菇灰,DR101,0.00270
E220207031,2022/02/07,KA22012285,016DD2370TD,晰白/13-4201TCX蘑菇灰,DY201,0.00450
E220207031,2022/02/07,KA22012285,016DD2370TD,晰白/13-4201TCX蘑菇灰,DB301,0.00400
E220207032,2022/02/07,KA22012286,016DD2371TD,晰白/13-4201TCX蘑菇灰,TF405,0.16000
E220207032,2022/02/07,KA22012286,016DD2371TD,晰白/13-4201TCX蘑菇灰,TB316,0.00030
E220207032,2022/02/07,KA22012286,016DD2371TD,晰白/13-4201TCX蘑菇灰,DR101,0.00270
E220207032,2022/02/07,KA22012286,016DD2371TD,晰白/13-4201TCX蘑菇灰,DY201,0.00450
